data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4560057,356,IND46805,46805,21-Feb-19,2019,1,Battles,Armed clash,CPI (Maoist): Communist Party of India (Maoist),,2,Police Forces of India (2014-) Special Task Force,Police Forces of India (2014-) District Reserve Group; Police Forces of India (2014-) Central Reserve Police Force,1,12,Southern Asia,India,Chhattisgarh,Sukma,Konta,Kistaram,18.013,81.0512,2,South Asia Terrorism Portal; Pioneer (India); Times of India,National-Other,"On February 21, two District Reserve Guards (DRG) of a joint DRG, STF, and CoBRA (specialized CRPF) team were injured during an encounter with CPI-Maoists in a forest area in Dabbamarka village under Kistaram Police Station limits area (Sukma, Chhattisgarh).",0,1552576397,IND
4560058,356,IND46806,46806,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Karnataka,Bengaluru Urban,Bengaluru,Bengaluru,12.9719,77.5936,1,The Hindu,National,"On 21 Feb, in Bengaluru city (Bengaluru Urban, Karnataka), the Dr. B.R. Ambedkar School of Economics (BASE) students staged a protest against the examination and evaluation process of the institute and lack of adequate faculty members. Protests called off on 25 Feb. Day 1. [size=no report]",0,1552576397,IND
4560059,356,IND46807,46807,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),AIKS: All India Kisan Sabha; Farmers (India); Swaraj Abhiyan,6,,,0,60,Southern Asia,India,Tamil Nadu,Chennai,Chennai,Chennai,13.0878,80.2784,2,The Hindu,National,"On 21 Feb, in Chennai area (TN), members of TN Vivasayigal Sangam, Swaraj Abhiyan, AIKS, and other farmers' organisations staged a demonstration over various demands, including stopping the land acquisition for the expansion of NLCIL, the Salem-Chennai Express Highway and waiving of farm loans. [size=1000]",0,1552576397,IND
4560060,356,IND46808,46808,21-Feb-19,2019,1,Protests,Protest with intervention,Protesters (India),,6,Police Forces of India (2014-),,1,16,Southern Asia,India,Madhya Pradesh,Indore,Indore,Indore,22.7179,75.8333,1,Times of India,National,"On 21 Feb, in Indore (Indore, Madhya Pradesh), Kihjra Park Colony residents staged a protest near Dhar road area against Indore Municipal Corporation's (IMC) decision to remove their structures. Residents raised slogans, burned an effigy, and attempted to block roads but the police prevented them from doing so. [size=no report]",0,1552576397,IND
4560061,356,IND46809,46809,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),AIKS: All India Kisan Sabha; Farmers (India),6,,,0,60,Southern Asia,India,Maharashtra,Nashik,Nashik,Nashik,19.9972,73.7909,2,Hindustan Times (India); Times of India,National,"On 21 Feb, in Nashik area (Palghar, Maha), farmers and AIKS staged a march starting from Nashik to Ambe Bahula to protest against the severe drought situation, tribal land title transfer and employment issues. The protest was called off the same day. Day 2. [size=20000]",0,1552576397,IND
4560062,356,IND46810,46810,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Tamil Nadu,Salem,Salem,Salem,11.6511,78.1586,1,The Hindu,National,"On 21 Feb, in Salem city (Salem, TN), famiilies of persons who were arrested recently by the rural police protested in front of the Collectorate demanding that the district administration prevent the police from booking them under the Goondas Act. [size=no report]",0,1552576397,IND
4560063,356,IND46811,46811,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),CJP: Citizens for Justice and Peace; IMSD: Indian Muslims for Secular Democracy; Muslim Group (India),6,,,0,60,Southern Asia,India,Maharashtra,Mumbai City,Mumbai City,Mumbai,19.0728,72.8826,1,Times of India,National,"On 21 Feb, in Mumbai city (Mumbai City, Maha), the Citizens for Justice and Peace (CJP), Indian Muslims for Secular Democracy (IMSD) and other organizations conducted a condolence meet at the KC college to condemn the Pulwama attack in J&K and to pay tribute to the slain CRPF personnel. size=no report",0,1552576397,IND
4560064,356,IND46812,46812,21-Feb-19,2019,1,Battles,Armed clash,CPI (Maoist): Communist Party of India (Maoist),,2,Police Forces of India (2014-) Special Task Force,Police Forces of India (2014-) District Reserve Group; Police Forces of India (2014-) Central Reserve Police Force,1,12,Southern Asia,India,Chhattisgarh,Bastar,Jagdalpur,Jagdalpur,19.0813,82.0213,2,Pioneer (India),National,"On 21 Feb, in Bastar division (Chhattisgarh), a clash occurred between the Naxals and DRG, STF, CoBRA (specialized CRPF) personnel. A few muzzle loading guns were found at the encounter site afterwards.",0,1552576397,IND
4560065,356,IND46813,46813,21-Feb-19,2019,1,Riots,Mob violence,Rioters (India),Prisoners (India),5,Police Forces of India (2014-) Prison Guards,,1,15,Southern Asia,India,Rajasthan,Kota,Kota,Kota,25.1825,75.839,1,Times of India,National,"On 21 Feb, in Kota (Kota, Rajasthan), at least seven inmates of the Kota Central Jail attacked the jailer and guards with stones injuring at least 14 of them during the latter's search and inspection of the barracks.",0,1552576397,IND
4560066,356,IND46814,46814,21-Feb-19,2019,2,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Madhya Pradesh,Bhopal,Bhopal,Bhopal,23.2546,77.4028,2,Hitavada,Subnational,"Assumed on 21 Feb, in Bhopal area (Bhopal, Madhya Pradesh), gas survivors and the Gas Peedith Nirashirit Pension Bhogi Sangarsh Morcha staged protest at Neelam Park over non-issuance and irregularities in BPL card and ration card provision. [size=no report]",0,1552576397,IND
4560133,356,IND46815,46815,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Farmers (India),6,,,0,60,Southern Asia,India,Punjab,Patiala,Nabha,Banera Kalan,30.3012,76.2206,1,Indian Express,National,"On 21 Feb, farmers held a protest in Banera Kalan (Patiala, Punjab) against the arrest of a farmer in a cheque bounce case. [size=no report]",0,1552576397,IND
4560134,356,IND46816,46816,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Farmers (India),6,,,0,60,Southern Asia,India,Punjab,Sangrur,Sangrur,Sangrur,30.245,75.8448,1,Chandigarh Tribune,National,"On 21 Feb, sugarcane farmers held a blockade at the Babbanpur canal bridge on the Sangrur-Ludhiana in Sangrur (Punjab) till the overall pending amount of Rs 58.50 crore is released. [size=no report]",0,1552576397,IND
4560135,356,IND46817,46817,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,Chandigarh Tribune,National,"On 21 Feb, demanding release of contributory provident fund, members of the CPF Employees' Union took out a protest march in Bathinda town (Punjab). [size=no report]",0,1552576397,IND
4560136,356,IND46818,46818,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Chandigarh,Chandigarh,Chandigarh,Chandigarh,30.7362,76.7884,1,Chandigarh Tribune,National,"On 21 Feb, contractual employees led by the Contractual Employees Action Committee staged a protest outside Punjab Vidhan Sabha in Chandigarh. The protesters are demanding regularisation of their services. [size=no report]",0,1552576397,IND
4560137,356,IND46819,46819,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),RMP: Revolutionary Marxist Party,6,,,0,60,Southern Asia,India,Punjab,Amritsar,Ajnala,Lopoke,31.7186,74.633,1,Chandigarh Tribune,National,"On 21 Feb, the Revolutionary Marxist party of India held a demonstration at a police station in Lopoke (Amritsar, Punjab) over cops' failure to file a case in connection with the firing incident in Tapiala that took place in August 2017, claiming a Dalit's life and injuring several persons over a land dispute. [size=no report]",0,1552576397,IND
4560138,356,IND46820,46820,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Punjab,Jalandhar,Shahkot,Shahkot,31.0817,75.337,2,Chandigarh Tribune,National,"On 21 Feb, residents of Shahkot (Jalandhar, Punjab) held a protest against indiscriminate mining on the Sutlej river bank. [size=no report]",0,1552576397,IND
4560139,356,IND46821,46821,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,,,0,60,Southern Asia,India,Uttarakhand,Dehradun,Dehradun,Dehradun,30.3229,78.0316,1,Pioneer (India),National,"On 21 Feb, teachers, members of the Federation of Bachelor of Education, Teachers Eligibility Test Qualified Unemployed Youths held a protest near the state secretariat at Dehradun city (Uttarakhand) against a change in recruitment policy implemented by the government. [size=no report]",0,1552576397,IND
4560140,356,IND46822,46822,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,,,0,60,Southern Asia,India,Punjab,Barnala,Barnala,Barnala,30.3745,75.5487,1,Chandigarh Tribune,National,"On 21 Feb, government teachers under the banner of the Adhyapak Sangharash Committee stage a protest outside the office of the District Education Officer in Barnala town (Punjab). They are demanding regularisation of services and announced the boycott the 'Padho Punjab, Padhao Punjab' project. [size=no report]",0,1552576397,IND
4560067,356,IND46823,46823,21-Feb-19,2019,1,Battles,Armed clash,Military Forces of India (2014-),Police Forces of India (2014-) Border Security Force,1,Military Forces of Pakistan (2018-),,8,18,Southern Asia,India,Jammu and Kashmir,Poonch,Haveli,Poonch,33.7703,74.0925,2,Kashmir Times,Subnational,"On 21 Feb, Indian and Pakistani forces exchanged gunfire across the LoC in the Poonch sector area (Poonch, J&K). No injuries were reported.",0,1552576397,IND
4560068,356,IND46824,46824,21-Feb-19,2019,1,Violence against civilians,Attack,Military Forces of India (2014-) Rashtriya Rifles,,1,Civilians (India),,7,17,Southern Asia,India,Jammu and Kashmir,Shopian,Shopian,Shopian,33.7165,74.8342,2,Early Times (India),Subnational,"On 21 Feb, an RR sentry fired after observing suspicious movements outside the Nagisharan camp in Shopian district (J&K). No injuries were reported.",0,1552576397,IND
4560069,356,IND46825,46825,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Early Times (India),Subnational,"On 21 Feb, various organisations, including JK Against Corruption, led a candlelight protest march in Jammu city (J&K), in remembrance of CRPF troopers killed in the Pulwama attack [size=no report].",0,1552576397,IND
4560070,356,IND46826,46826,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Refugees/IDPs (Pakistan),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Rajouri,Rajouri,Rajouri,33.25,74.25,1,Daily Excelsior,Subnational,"On 21 Feb, displaced persons from AJK staged a protest at Rajouri district town (J&K), demanding the full implementation of a designated package for displaced persons [size=large].",0,1552576397,IND
4560071,356,IND46827,46827,21-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),INC: Indian National Congress,6,,,0,60,Southern Asia,India,Jammu and Kashmir,Jammu,Bishnah,Bishnah,32.6106,74.8556,2,Daily Excelsior,Subnational,"On 21 Feb, the INC staged a candlelight protest march from Kanhal to Bishnah town (Jammu, J&K) in response to the Pulwama attack [size=large].",0,1552576397,IND
4560072,356,IND46828,46828,21-Feb-19,2019,1,Battles,Armed clash,JeM: Jaish-e-Mohammad,,3,Military Forces of India (2014-) Rashtriya Rifles,Police Forces of India (2014-) Central Reserve Police Force; Police Forces of India (2014-) Special Operations Group,1,13,Southern Asia,India,Jammu and Kashmir,Baramulla,Sopore,Warpora,34.3349,74.4822,2,Kashmir Observer,Subnational,"On 21 Feb, JeM militants clashed with state forces during a joint RR, CRPF and SOG CASO in the Warpora area in Sopore tehsil (Baramulla, J&K).",0,1552576397,IND
4560073,356,IND46829,46829,21-Feb-19,2019,1,Violence against civilians,Attack,Military Forces of India (2014-) Rashtriya Rifles,,1,Civilians (India),Labour Group (India),7,17,Southern Asia,India,Jammu and Kashmir,Shopian,Shopian,Shopian,33.7165,74.8342,2,Pakistan Press International,Regional,"On 21 Feb, a local pharmacist was severely assaulted by soldiers when he attended the RR Nagisharan camp in Shopian district (J&K). He had responded to a request to visit the camp over the whereabouts of his brother.",0,1552576397,IND
4560117,356,IND46931,46931,21-Feb-19,2019,1,Violence against civilians,Attack,Police Forces of India (2014-),,1,Civilians (India),IYC: Indian Youth Congress,7,17,Southern Asia,India,Kerala,Kottayam,Changanassery,Changanassery,9.4422,76.5398,2,The Hindu,National,"On 21 Feb, near Changanassery town (Kottayam, Kerala), a Youth Congress activist was allegedly assaulted by a police team on patrol duty. The activist sustained stomach injuries.",0,1552576397,IND
4560118,356,IND46932,46932,21-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (India),,3,Civilians (India),Dalit Caste Group (India); Labour Group (India),7,37,Southern Asia,India,Kerala,Ernakulam,Kochi,Kochi,9.9398,76.2602,2,Times of India,National,"On 21 Feb, near Kochi tehsil (Ernakulam, Kerala), a young Dalit labourer succumbed to his severe injuries after he was assaulted by four men for unknown reasons. The source did not mention weapons used.",1,1552576397,IND
4560119,356,IND46933,46933,21-Feb-19,2019,1,Riots,Violent demonstration,Rioters (India),Students (India),5,Police Forces of India (2014-),,1,15,Southern Asia,India,Arunachal Pradesh,Papum Pare,Itanagar,Chimpu,27.0711,93.6153,1,Arunachal Times,Subnational,"On February 21, bandh supporters burnt tyres on roads in Champu village (Papum Pare, Arunachal Pradesh), to enforce a 48-hour bandh called by students and civil society organisations, seeking changes in the proposals on the issue of granting permanent residential certificate (PRC) to non-Arunachalees. Several people were detained. [size=large group]",0,1552576397,IND
4560120,356,IND46934,46934,21-Feb-19,2019,1,Riots,Violent demonstration,Rioters (India),Students (India),5,Police Forces of India (2014-),,1,15,Southern Asia,India,Arunachal Pradesh,Papum Pare,Doimukh,Nirjuli,27.118,93.7501,1,Arunachal Times,Subnational,"On February 21, bandh supporters burnt tyres on roads in Nirjuli village (Papum Pare, Arunachal Pradesh), to enforce a 48-hour bandh called by students and civil society organisations, seeking changes in the proposals on the issue of granting permanent residential certificate (PRC) to non-Arunachalees. Eight people were detained. [size=8]",0,1552576397,IND
4560121,356,IND46935,46935,21-Feb-19,2019,1,Riots,Mob violence,Rioters (India),Vigilante Group (India),5,Civilians (India),,7,57,Southern Asia,India,Assam,Biswanath,Biswanath,Jamugurihat,26.728,92.9346,1,Time8 (India),Subnational,"On February 21, a man was lynched by villagers in Jamugurihat village near Ajarguri (Biswanath, Assam), over suspicion of killing his wife. [size=no report]",1,1552576397,IND
